ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,dataset_ID,author,url,typedby,checkedby,notes,Subfamily,Dialect,Source,Chinese_name,Population,SubGroup,time_frame,Type,Coverage,Date,Transcriber,Region,Culture,Description,Orthography,Comment
vunjo,Vunjo,vunj1238,,,Africa,-3.42531,37.5847,Atlantic-Congo,tls,,,,,,,,,,,,,,,,,,,,,
wanda,Wanda,wand1264,,,Africa,-8.34522,32.4375,Atlantic-Congo,tls,,,,,,,,,,,,,,,,,,,,,
wanji,Wanji,vwan1235,,,Africa,-9.00683,34.0757,Atlantic-Congo,tls,,,,,,,,,,,,,,,,,,,,,
wungu,Wungu,bung1265,,,Africa,-8.32587,32.8801,Atlantic-Congo,tls,,,,,,,,,,,,,,,,,,,,,
yao,Yao,yaoo1241,,,Africa,-13.6119,35.2387,Atlantic-Congo,tls,,,,,,,,,,,,,,,,,,,,,
zanaki,Zanaki,zana1238,,,Africa,-2.26367,34.0542,Atlantic-Congo,tls,,,,,,,,,,,,,,,,,,,,,
zaramo,Zaramo,zara1247,,,Africa,-6.87705,38.9258,Atlantic-Congo,tls,,,,,,,,,,,,,,,,,,,,,
zigua,Zigua,zigu1242,,,Africa,-5.61864,38.4114,Atlantic-Congo,tls,,,,,,,,,,,,,,,,,,,,,
zinza,Zinza,zinz1238,,,Africa,-2.64132,32.1755,Atlantic-Congo,tls,,,,,,,,,,,,,,,,,,,,,
areare1,"'Are'are (1)",area1240,,alu,Papunesia,-9.20699,161.158,Austronesian,tryonsolomon,,,,,,,"Ma'asupa village",,,,,,,,,,,,,,
areare2,"'Are'are (2)",area1240,,alu,Papunesia,-9.20699,161.158,Austronesian,tryonsolomon,,,,,,,"Waiahaa village",,,,,,,,,,,,,,
agufi,Agufi,aguf1237,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
alu,Alu,aluu1243,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
anuta,Anuta,anut1237,,aud,Papunesia,-11.61,169.85,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
arosi1,"Arosi (1)",aros1241,,aia,Papunesia,-10.2441,161.432,Austronesian,tryonsolomon,,,,,,,"Oneibia village",,,,,,,,,,,,,,
arosi2,"Arosi (2)",aros1241,,aia,Papunesia,-10.2441,161.432,Austronesian,tryonsolomon,,,,,,,"Tawatana village",,,,,,,,,,,,,,
asumboa,Asumboa,asum1237,,aua,Papunesia,-11.2969,166.499,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
avaso,"Avasö",avas1237,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
bauro1,"Bauro (1)",baur1252,,bxa,Papunesia,-10.5826,161.863,Austronesian,tryonsolomon,,,,,,,"Pawa village",,,,,,,,,,,,,,
bauro2,"Bauro (2)",baur1252,,bxa,Papunesia,-10.5826,161.863,Austronesian,tryonsolomon,,,,,,,"Baroo village",,,,,,,,,,,,,,
bellona,Bellona,renn1242,,mnv,Papunesia,-11.6237,160.265,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
blablanga,Blablanga,blab1237,,blp,Papunesia,-8.15058,159.419,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
buma,Buma,tean1237,,tkw,Papunesia,-11.6752,166.868,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
dhadhaje,Dhadhaje,bugh1239,,bgt,Papunesia,-8.47948,159.802,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
dorio,"Dori'o",dori1246,,dor,Papunesia,-9.11536,160.897,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
faghani,Faghani,faga1239,,faf,Papunesia,-10.4479,161.662,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
fataleka,Fataleka,fata1245,,far,Papunesia,-8.59041,160.861,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
fauro,Fauro,faur1237,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ghaimuta,Ghaimuta,ghai1237,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ghanongga,Ghanongga,ghan1242,,ghn,Papunesia,-8.02035,156.552,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ghari,Ghari,ghar1239,,gri,Papunesia,-9.4791,159.917,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ghone,Ghone,ghon1237,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ghove,Ghove,blab1237,,blp,Papunesia,-8.15058,159.419,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
haununu,Haununu,haun1237,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
hoava,Hoava,hoav1238,,hoa,Papunesia,-8.19679,157.595,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
kahua,Kahua,kahu1241,,agw,Papunesia,-10.6963,162.191,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
katazi,Katazi,kata1267,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
kazukuru,Kazukuru,kazu1245,,kzk,Papunesia,-8.23886,157.687,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
kia,Kia,zaba1237,,kji,Papunesia,-7.74311,158.753,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
kilokaka,Kilokaka,zaza1245,,jaj,Papunesia,-8.18719,159.255,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
kmagha,Kmagha,mari1427,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
kokota,Kokota,koko1269,,kkk,Papunesia,-8.16481,159.191,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
koo,Koo,kooo1245,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
kusaghe,Kusaghe,kusa1251,,ksg,Papunesia,-8.04056,157.463,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
kwai,Kwai,gula1270,,gmb,Papunesia,-8.74742,161.023,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
kwaio,Kwaio,kwai1243,,kwd,Papunesia,-8.93744,160.965,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
kwaraae,"Kwara'ae",kwar1239,,kwf,Papunesia,-8.75779,160.804,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
langalanga,Langalanga,wala1266,,lgl,Papunesia,-8.81936,160.741,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
launorth,"Lau North",lauu1247,,llu,Papunesia,-8.51018,160.872,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
lavukaleve,Lavukaleve,lavu1241,,lvk,Papunesia,-9.05569,159.119,Lavukaleve,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
leleghia,Leleghia,chek1238,,mrn,Papunesia,-8.27055,159.625,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
lengo,Lengo,leng1259,,lgr,Papunesia,-9.56425,160.42,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
lokuru,Lokuru,touo1238,,tqu,Papunesia,-8.58405,157.296,Touo,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
longgu,Longgu,long1395,,lgu,Papunesia,-9.75258,160.663,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
lungga,Lungga,lung1249,,lga,Papunesia,-8.17469,156.573,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
lwepe,Lwepe,natu1246,,ntu,Papunesia,-10.6771,165.835,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
lomaumbi,"Lömaumbi",loma1262,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
malagheti,Malagheti,mala1483,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
malango,Malango,mala1484,,mln,Papunesia,-9.61383,160.118,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
malo,Malo,natu1246,,ntu,Papunesia,-10.6771,165.835,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
mami,Mami,kahu1241,,agw,Papunesia,-10.6963,162.191,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
marau,Marau,mara1398,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
marovo,Marovo,maro1244,,mvo,Papunesia,-8.37943,157.747,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
mbaelelea,Mbaelelea,bael1237,,bvc,Papunesia,-8.41627,160.721,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
mbaengguu,Mbaengguu,baeg1237,,bvd,Papunesia,-8.49014,160.771,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
mbambatana,Mbambatana,baba1268,,baa,Papunesia,-7.22281,157.149,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
mbaniata,Mbaniata,touo1238,,tqu,Papunesia,-8.58405,157.296,Touo,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
mbareke,Mbareke,bare1273,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
mbilua,Mbilua,bilu1245,,blb,Papunesia,-7.92388,156.663,Bilua,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
mbirao,Mbirao,bira1254,,brr,Papunesia,-9.73716,160.52,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
moli,Moli,moli1247,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
mono,Mono,mono1273,,mte,Papunesia,-7.05102,155.76,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
nanggu,Nanggu,nang1262,,ngr,Papunesia,-10.7441,165.887,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ndi,Ndi,ndii1241,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ndovele,Ndovele,bilu1245,,bib,Papunesia,-7.92388,156.663,Bilua,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
nduke,Nduke,duke1237,,nke,Papunesia,-7.97768,157.064,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
nembao,Nembao,amba1266,,utp,Papunesia,-11.2958,166.498,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
nggae,Nggae,gaee1238,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
nggela,Nggela,gela1263,,nlg,Papunesia,-9.04587,160.186,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
nggeri,Nggeri,geri1237,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
nginia,Nginia,ngin1246,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ontongjava,"Ontong Java",onto1237,,ojv,Papunesia,-5.49029,159.701,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
oroha,Oroha,oroh1237,,ora,Papunesia,-9.7386,161.513,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
paripao,Paripao,pari1257,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
pileni,Pileni,pile1238,,piv,Papunesia,-10.173335,166.247188,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
poleo,Poleo,pole1240,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
poro,Poro,gaoo1237,,gga,Papunesia,-8.35163,159.789,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
rawo,Rawo,rawo1242,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
reefs,Reefs,natu1246,,ntu,Papunesia,-10.6771,165.835,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
rennell,Rennell,renn1242,,mnv,Papunesia,-11.6237,160.265,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
rihua,"Rihu'a",rihu1237,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ririo,Ririo,riri1237,,rri,Papunesia,-6.88927,156.92,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
roviana,Roviana,rovi1238,,rug,Papunesia,-8.20493,157.408,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
saa1,"Sa'a (1)",saaa1240,,apb,Papunesia,-9.60258,161.467,Austronesian,tryonsolomon,,,,,,,"Sa'a village",,,,,,,,,,,,,,
saa2,"Sa'a (2)",saaa1240,,apb,Papunesia,-9.60258,161.467,Austronesian,tryonsolomon,,,,,,,"A'ulu village",,,,,,,,,,,,,,
samasodu,Samasodu,lagh1246,,lgb,Papunesia,-8.00509,158.961,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
santaana,"Santa Ana",sant1414,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
santacatalina,"Santa Catalina",sant1413,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
savosavo,Savosavo,savo1255,,svs,Papunesia,-9.12853,159.814,Savosavo,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
sengga,Sengga,sisi1250,,,Papunesia,-7.0,156.83,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
sikaiana,Sikaiana,sika1261,,sky,Papunesia,-8.378194,162.72952,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
simbo,Simbo,simb1256,,sbb,Papunesia,-8.26947,156.541,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
talise,Talise,tali1259,,tlr,Papunesia,-9.76764,160.231,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
tandai,Tandai,tand1254,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
tanema,Tanema,tane1237,,tnx,Papunesia,-11.68,166.97,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
tanimbili,Tanimbili,tani1255,,tbe,Papunesia,-11.2975,166.507,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
tataba,Tataba,chek1238,,mrn,Papunesia,-8.27055,159.625,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
tawaroga,Tawaroga,kahu1241,,agw,Papunesia,-10.6963,162.191,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
tikopia,Tikopia,tiko1237,,tkp,Papunesia,-12.2766,168.822,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
toambaita,"To'ambaita",toab1237,,mlu,Papunesia,-8.39233,160.619,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
tolo,Tolo,tolo1254,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
tunoe,"Tunöe",baba1268,,baa,Papunesia,-7.22281,157.149,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ughele,Ughele,ughe1237,,uge,Papunesia,-8.45725,157.341,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ukinimasi,"Uki Ni Masi",ukin1237,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
ulawa,Ulawa,ulaw1237,,,Papunesia,,,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
vaghua,Vaghua,vagh1249,,tva,Papunesia,-6.68712,156.542,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
vangunu,Vangunu,vang1243,,mpr,Papunesia,-8.66826,157.997,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
vano,Vano,vano1237,,vnk,Papunesia,-11.6107,166.7984,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
varisi,Varisi,vari1239,,vrs,Papunesia,-6.83443,156.655,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
waladelaus,"Walade (LauS)",lauu1247,,llu,Papunesia,-8.51018,160.872,Austronesian,tryonsolomon,,,,,,,,,,,,,,,,,,,,,
1,Swahili,swah1253,,swh,Africa,-8.25605,37.624,Atlantic-Congo,wold,,,,,,,,,,,,,,,,,,,,,
2,Iraqw,iraq1241,,irk,Africa,-4.19948,35.2939,Afro-Asiatic,wold,,,,,,,,,,,,,,,,,,,,,
3,Gawwada,gaww1239,,gwd,Africa,5.37869,37.2737,Afro-Asiatic,wold,,,,,,,,,,,,,,,,,,,,,
4,Hausa,haus1257,,hau,Africa,11.1513,8.7804,Afro-Asiatic,wold,,,,,,,,,,,,,,,,,,,,,
5,Kanuri,cent2050,,knc,Africa,11.8863,16.3918,Saharan,wold,,,,,,,,,,,,,,,,,,,,,
6,"Tarifiyt Berber",tari1263,,rif,Africa,34.916974,-3.430616,Afro-Asiatic,wold,,,,,,,,,,,,,,,,,,,,,
7,"Seychelles Creole",sese1246,,crs,Africa,-4.62314,55.4503,Indo-European,wold,,,,,,,,,,,,,,,,,,,,,
8,Romanian,roma1327,,ron,Eurasia,46.3913,24.2256,Indo-European,wold,,,,,,,,,,,,,,,,,,,,,
9,"Selice Romani",west2376,,,Eurasia,,,Indo-European,wold,,,,,,,,,,,,,,,,,,,,,
10,"Lower Sorbian",lowe1385,,dsb,Eurasia,51.6621,13.9407,Indo-European,wold,,,,,,,,,,,,,,,,,,,,,
11,"Old High German",oldh1241,,,Eurasia,52.0,10.0,Indo-European,wold,,,,,,,,,,,,,,,,,,,,,
12,Dutch,dutc1256,,nld,Eurasia,52.0,5.0,Indo-European,wold,,,,,,,,,,,,,,,,,,,,,
13,English,stan1293,,eng,Eurasia,53.0,-1.0,Indo-European,wold,,,,,,,,,,,,,,,,,,,,,
14,"Kildin Saami",kild1236,,sjd,Eurasia,68.2158,35.8348,Uralic,wold,,,,,,,,,,,,,,,,,,,,,
15,Bezhta,bezh1248,,kap,Eurasia,42.1206,46.0332,Nakh-Daghestanian,wold,,,,,,,,,,,,,,,,,,,,,
16,Archi,arch1244,,aqc,Eurasia,42.3239,46.8267,Nakh-Daghestanian,wold,,,,,,,,,,,,,,,,,,,,,
17,Manange,mana1288,,nmm,Eurasia,28.6416,84.0515,Sino-Tibetan,wold,,,,,,,,,,,,,,,,,,,,,
18,Ket,kett1243,,ket,Eurasia,63.7551,87.5466,Yeniseian,wold,,,,,,,,,,,,,,,,,,,,,
19,Sakha,yaku1245,,,Eurasia,61.6974,133.98,Turkic,wold,,,,,,,,,,,,,,,,,,,,,
20,Oroqen,oroq1238,,orh,Eurasia,50.6319,125.017,Tungusic,wold,,,,,,,,,,,,,,,,,,,,,
21,Japanese,nucl1643,,jpn,Eurasia,35.0,135.0,Japonic,wold,,,,,,,,,,,,,,,,,,,,,
22,"Mandarin Chinese",mand1415,,cmn,Eurasia,40.0209,116.228,Sino-Tibetan,wold,,,,,,,,,,,,,,,,,,,,,
23,Thai,thai1261,,tha,Eurasia,14.192,100.671,Tai-Kadai,wold,,,,,,,,,,,,,,,,,,,,,
24,Vietnamese,viet1252,,vie,Eurasia,20.681188,105.774071,Austroasiatic,wold,,,,,,,,,,,,,,,,,,,,,
25,"White Hmong",hmon1333,,mww,Eurasia,21.5461,103.164,Hmong-Mien,wold,,,,,,,,,,,,,,,,,,,,,
26,"Ceq Wong",chew1245,,cwg,Eurasia,3.83331,102.081,Austroasiatic,wold,,,,,,,,,,,,,,,,,,,,,
27,Indonesian,indo1316,,ind,Papunesia,-7.33458,109.716,Austronesian,wold,,,,,,,,,,,,,,,,,,,,,
28,Malagasy,plat1254,,plt,Africa,-19.5907,47.1211,Austronesian,wold,,,,,,,,,,,,,,,,,,,,,
29,Takia,taki1248,,tbc,Papunesia,-4.69057,145.975,Austronesian,wold,,,,,,,,,,,,,,,,,,,,,
30,Hawaiian,hawa1245,,haw,Papunesia,19.6297,-155.43,Austronesian,wold,,,,,,,,,,,,,,,,,,,,,
31,Gurindji,guri1247,,gue,Australia,-17.0329,130.379,Pama-Nyungan,wold,,,,,,,,,,,,,,,,,,,,,
32,Yaqui,yaqu1251,,yaq,"North America",29.9446,-110.681,Uto-Aztecan,wold,,,,,,,,,,,,,,,,,,,,,
33,"Zinacantán Tzotzil",tzot1259,,tzo,"North America",16.6362,-92.7388,Mayan,wold,,,,,,,,,,,,,,,,,,,,,
34,"Q'eqchi'",kekc1242,,kek,"North America",15.3788,-89.2452,Mayan,wold,,,,,,,,,,,,,,,,,,,,,
35,Otomi,mezq1235,,ote,"North America",20.2274,-99.5564,Otomanguean,wold,,,,,,,,,,,,,,,,,,,,,
36,Saramaccan,sara1340,,srm,"South America",4.54729,-54.0238,Indo-European,wold,,,,,,,,,,,,,,,,,,,,,
37,"Imbabura Quechua",imba1240,,qvi,"South America",0.31776,-78.3729,Quechuan,wold,,,,,,,,,,,,,,,,,,,,,
38,"Kali'na",gali1262,,car,"South America",5.83772,-56.8323,Cariban,wold,,,,,,,,,,,,,,,,,,,,,
39,Hup,hupd1244,,jup,"South America",0.58622,-69.8359,Nadahup,wold,,,,,,,,,,,,,,,,,,,,,
40,"Wichí",wich1264,,mzh,"South America",-23.1633,-62.1757,Matacoan,wold,,,,,,,,,,,,,,,,,,,,,
41,Mapudungun,mapu1245,,arn,"South America",-38.7392,-71.277,Araucanian,wold,,,,,,,,,,,,,,,,,,,,,
amaimon,amaimon,amai1246,Amaimon,,Papunesia,-5.18742,145.368,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980NA,,,,,,,,,,,,,
amele,amele,amel1241,Amele,,Papunesia,-5.29126,145.687,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
anam,anam,anam1247,Anam,,Papunesia,-4.68869,145.051,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980SA,,,,,,,,,,,,,
anamgura,anamgura,anam1248,Anamuxra,,Papunesia,-4.63762,144.991,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980SA,,,,,,,,,,,,,
anjam,anjam,anja1238,Anjam,,Papunesia,-5.45899,145.717,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980RC,,,,,,,,,,,,,
apali,apali,apal1256,Apali,,Papunesia,-5.1727,145.023,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980SA,,,,,,,,,,,,,
arawum,arawum,araw1272,Arawum,,Papunesia,-5.52787,145.903,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980RC,,,,,,,,,,,,,
asas,asas,asas1240,Asas,,Papunesia,-5.69345,145.549,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980RC,,,,,,,,,,,,,
atemble,atemble,atem1241,Mand,,Papunesia,-5.08137,144.806,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980SA,,,,,,,,,,,,,
bagupi,bagupi,bagu1252,Bagupi,,Papunesia,-5.07778,145.632,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
baimak,baimak,baim1245,Baimak,,Papunesia,-5.18943,145.606,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
bargam,bargam,barg1252,Bargam,,Papunesia,-4.8723,145.756,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
bau,bau,bauu1244,Bau,,Papunesia,-5.26465,145.611,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
bepour,bepour,bepo1240,Bepour,,Papunesia,-4.5985,145.442,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980NA,,,,,,,,,,,,,
bilakura,bilakura,bila1257,Bilakura,,Papunesia,-4.93116,145.559,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980NA,,,,,,,,,,,,,
biyom,biyom,biyo1244,Biyom,,Papunesia,-5.79929,145.348,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980SA,,,,,,,,,,,,,
bongu,bongu,bong1291,Bongu,,Papunesia,-5.50519,145.806,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980RC,,,,,,,,,,,,,
brem,brem,brem1238,Brem,,Papunesia,-4.67372,145.562,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
danaru,danaru,dana1254,Danaru,,Papunesia,-5.53634,145.457,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980RC,,,,,,,,,,,,,
faita,faita,fait1240,Kulsab,,Papunesia,-5.59947,145.298,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980SA,,,,,,,,,,,,,
gal,gal,gall1278,Gal,,Papunesia,-5.16351,145.623,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
ganglau,ganglau,gang1270,Ganglau,,Papunesia,-5.57945,146.1305,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980RC,,,,,,,,,,,,,
garus,garus,garu1246,Garus,,Papunesia,-4.9222,145.683,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
gavak,gavak,dimi1244,Dimir,,Papunesia,-4.8296,145.676,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
girawa,girawa,gira1247,Girawa,,Papunesia,-5.35342,145.423,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
gumalu,gumalu,guma1255,Gumalu,,Papunesia,-5.22189,145.618,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
isabi,isabi,isab1240,Isabi,,Papunesia,-5.83809,145.462,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980SA,,,,,,,,,,,,,
isebe,isebe,iseb1246,Isebe,,Papunesia,-5.20719,145.691,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
jilim,jilim,jili1241,Jilim,,Papunesia,-5.56611,145.706,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980RC,,,,,,,,,,,,,
kare,kare,kare1341,"Kare (Papua New Guinea)",,Papunesia,-5.07674,145.499,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
kein,kein,kein1239,Kein,,Papunesia,-5.3373,145.483,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980MA,,,,,,,,,,,,,
kesawai,kesawai,kesa1244,Kesawai,,Papunesia,-5.76797,145.58,"Nuclear Trans New Guinea",zgraggenmadang,,,,,,,,Zgraggen1980RC,,,,,,,,,,,,,
